ID,Cluster,nclust
43287,7,26
43290,3,26
43291,3,26
43292,7,26
43293,3,26
43294,3,26
43295,3,26
43296,3,26
43297,3,26
43299,3,26
43497,8,26
43501,24,26
43502,6,26
43503,6,26
43624,6,26
43625,26,26
43626,12,26
43627,10,26
43659,3,26
43660,3,26
43861,24,26
43862,24,26
43863,24,26
43986,26,26
44019,3,26
44020,3,26
44021,3,26
44221,24,26
44222,24,26
44381,3,26
44382,3,26
44383,3,26
44581,24,26
44700,26,26
44701,26,26
44702,10,26
44743,3,26
44744,3,26
44853,1,26
44854,5,26
44940,24,26
44941,24,26
45059,26,26
45060,26,26
45103,3,26
45104,3,26
45105,3,26
45300,8,26
45301,8,26
45418,12,26
45419,3,26
45464,3,26
45465,3,26
45533,11,26
45534,11,26
45535,9,26
45575,9,26
45576,9,26
45577,9,26
45661,24,26
45662,24,26
45663,24,26
45778,6,26
45779,3,26
45824,22,26
45825,11,26
45892,11,26
45893,11,26
45894,11,26
45900,22,26
45913,8,26
45916,9,26
45928,22,26
45929,22,26
46018,8,26
46019,24,26
46020,21,26
46022,24,26
46023,24,26
46137,26,26
46138,6,26
46139,6,26
46183,6,26
46184,22,26
46185,22,26
46186,9,26
46251,22,26
46252,22,26
46260,9,26
46269,9,26
46270,9,26
46276,22,26
46287,9,26
46288,22,26
46378,24,26
46379,8,26
46380,24,26
46497,26,26
46544,6,26
46545,6,26
46546,9,26
46611,8,26
46620,9,26
46623,11,26
46624,22,26
46625,22,26
46629,9,26
46630,9,26
46639,9,26
46640,22,26
46641,9,26
46647,9,26
46738,24,26
46739,8,26
46740,24,26
46742,24,26
46744,24,26
46745,24,26
46856,3,26
46906,9,26
46907,9,26
46908,9,26
46972,22,26
46981,9,26
46989,9,26
46990,9,26
46997,9,26
46998,9,26
46999,9,26
47000,9,26
47006,1,26
47007,8,26
47008,9,26
47009,9,26
47010,9,26
47101,24,26
47102,24,26
47103,24,26
47105,8,26
47216,10,26
47267,9,26
47268,9,26
47269,9,26
47270,1,26
47271,1,26
47332,22,26
47343,9,26
47350,9,26
47356,9,26
47360,9,26
47376,5,26
47377,5,26
47378,5,26
47462,21,26
47576,10,26
47629,1,26
47630,1,26
47691,22,26
47692,22,26
47703,22,26
47704,22,26
47709,22,26
47710,9,26
47711,9,26
47712,22,26
47719,9,26
47936,16,26
47990,1,26
47991,1,26
47994,7,26
47995,7,26
47996,1,26
48052,11,26
48053,22,26
48054,22,26
48055,22,26
48056,9,26
48057,22,26
48058,9,26
48063,22,26
48064,9,26
48065,9,26
48066,9,26
48067,9,26
48078,9,26
48089,1,26
48296,12,26
48297,10,26
48351,1,26
48352,9,26
48353,7,26
48354,7,26
48355,23,26
48356,1,26
48357,5,26
48358,5,26
48419,6,26
48420,11,26
48433,8,26
48436,22,26
48449,4,26
48656,26,26
48657,12,26
48713,1,26
48714,1,26
48715,1,26
48716,9,26
48717,9,26
48718,1,26
48719,5,26
48720,9,26
48721,7,26
48779,22,26
48780,22,26
48793,9,26
48794,22,26
49016,26,26
49017,26,26
49075,7,26
49076,16,26
49077,19,26
49078,19,26
49079,7,26
49080,7,26
49081,1,26
49138,6,26
49139,6,26
49376,26,26
49377,26,26
49378,26,26
49434,19,26
49435,16,26
49436,15,26
49440,7,26
49496,22,26
49497,22,26
49498,6,26
49499,3,26
49735,26,26
49736,26,26
49737,12,26
49738,26,26
49794,19,26
49796,7,26
49856,22,26
49857,6,26
49858,6,26
49859,6,26
50093,10,26
50094,26,26
50095,12,26
50096,26,26
50097,26,26
50098,26,26
50219,6,26
50220,22,26
50221,6,26
50452,20,26
50453,26,26
50454,12,26
50455,26,26
50456,12,26
50575,6,26
50576,6,26
50577,6,26
50578,6,26
50579,6,26
50580,22,26
50581,11,26
50582,6,26
50809,20,26
50812,20,26
50813,12,26
50814,26,26
50815,10,26
50930,22,26
50931,11,26
50932,22,26
50933,22,26
50935,22,26
50936,6,26
50937,6,26
50938,6,26
50940,11,26
50941,6,26
50942,6,26
50943,6,26
50944,22,26
50945,22,26
51168,20,26
51169,20,26
51170,10,26
51171,20,26
51172,26,26
51173,26,26
51174,26,26
51290,22,26
51291,22,26
51292,22,26
51293,22,26
51294,6,26
51296,6,26
51297,6,26
51300,22,26
51301,22,26
51302,6,26
51305,11,26
51306,11,26
51527,20,26
51528,12,26
51529,20,26
51530,10,26
51531,20,26
51532,12,26
51533,20,26
51650,11,26
51651,22,26
51652,22,26
51654,6,26
51656,6,26
51657,6,26
51658,6,26
51660,22,26
51661,22,26
51665,6,26
51666,6,26
51667,6,26
51668,6,26
51669,6,26
51670,6,26
51671,11,26
51887,20,26
51888,26,26
51889,20,26
51890,26,26
51891,10,26
51892,26,26
52010,22,26
52011,22,26
52012,22,26
52013,22,26
52014,22,26
52015,6,26
52016,22,26
52017,6,26
52018,6,26
52019,22,26
52029,6,26
52030,3,26
52031,22,26
52032,3,26
52033,3,26
52247,10,26
52248,26,26
52249,10,26
52250,26,26
52251,26,26
52372,22,26
52373,22,26
52374,22,26
52377,6,26
52378,11,26
52379,22,26
52389,6,26
52390,22,26
52391,3,26
52392,3,26
52393,3,26
52395,11,26
52586,26,26
52587,10,26
52605,10,26
52606,26,26
52607,26,26
52608,26,26
52609,26,26
52734,11,26
52735,22,26
52737,22,26
52749,6,26
52750,3,26
52751,3,26
52753,22,26
52755,3,26
52756,6,26
52757,6,26
52946,26,26
52947,26,26
52948,26,26
52964,26,26
52965,26,26
52966,26,26
52967,26,26
52968,26,26
53093,22,26
53094,22,26
53095,22,26
53096,22,26
53097,22,26
53098,22,26
53109,3,26
53110,22,26
53111,22,26
53112,22,26
53113,6,26
53117,3,26
53119,11,26
53124,11,26
53127,11,26
53299,10,26
53300,26,26
53301,10,26
53302,26,26
53303,18,26
53304,18,26
53307,10,26
53308,26,26
53309,10,26
53323,10,26
53324,26,26
53325,26,26
53326,26,26
53327,13,26
53454,11,26
53456,22,26
53472,22,26
53477,22,26
53478,22,26
53479,22,26
53483,3,26
53656,13,26
53657,13,26
53658,9,26
53659,26,26
53660,10,26
53662,26,26
53666,26,26
53667,26,26
53668,26,26
53669,26,26
53670,26,26
53671,26,26
53672,10,26
53673,26,26
53676,20,26
53677,20,26
53679,26,26
53680,26,26
53681,26,26
53682,26,26
53683,10,26
53685,26,26
53838,11,26
53839,22,26
53840,22,26
53844,22,26
54016,13,26
54017,10,26
54018,9,26
54028,26,26
54029,26,26
54030,26,26
54031,26,26
54032,26,26
54033,26,26
54034,26,26
54035,26,26
54036,26,26
54037,10,26
54198,11,26
54199,11,26
54200,11,26
54201,11,26
54202,9,26
54203,22,26
54204,22,26
54205,9,26
54206,9,26
54207,9,26
54208,9,26
54374,10,26
54375,13,26
54376,13,26
54389,26,26
54390,26,26
54391,6,26
54392,26,26
54393,26,26
54394,26,26
54558,22,26
54562,22,26
54735,10,26
54736,26,26
54918,22,26
54919,24,26
54922,22,26
55096,13,26
55097,10,26
55098,10,26
55279,22,26
55280,22,26
55281,11,26
55282,9,26
55283,9,26
55454,13,26
55455,26,26
55456,10,26
55457,10,26
55458,10,26
55459,13,26
55597,22,26
55598,21,26
55599,22,26
55605,1,26
55606,22,26
55641,22,26
55642,8,26
55645,11,26
55646,9,26
55812,10,26
55813,13,26
55814,10,26
55957,22,26
55959,21,26
55962,24,26
55967,24,26
56002,11,26
56003,22,26
56004,11,26
56005,4,26
56006,8,26
56178,10,26
56179,13,26
56535,10,26
56536,10,26
56537,13,26
56538,13,26
56539,10,26
56894,13,26
56895,10,26
56896,10,26
57129,17,26
57222,17,26
57230,17,26
57231,17,26
57257,13,26
57258,13,26
57275,18,26
57276,18,26
57278,18,26
57279,18,26
57580,17,26
57581,17,26
57582,17,26
57587,17,26
57588,17,26
57589,17,26
57590,17,26
57596,5,26
57599,17,26
57618,13,26
57619,10,26
57620,10,26
57621,5,26
57622,5,26
57624,5,26
57625,5,26
57626,18,26
57627,18,26
57628,18,26
57629,18,26
57630,18,26
57631,5,26
57632,5,26
57633,5,26
57634,18,26
57635,10,26
57636,18,26
57637,5,26
57638,10,26
57932,17,26
57933,17,26
57934,17,26
57935,17,26
57939,17,26
57940,17,26
57949,17,26
57983,13,26
57984,5,26
57985,5,26
57986,18,26
58278,17,26
58279,17,26
58290,17,26
58291,17,26
58292,17,26
58293,17,26
58298,10,26
58299,17,26
58646,17,26
58647,17,26
58650,17,26
58968,17,26
58969,17,26
17995,7,26
18719,11,26
19040,2,26
19041,2,26
20000,7,26
20003,11,26
20005,11,26
20103,2,26
20359,7,26
20462,2,26
20464,2,26
20827,2,26
20833,5,26
20854,2,26
21193,5,26
21220,14,26
21535,1,26
21948,7,26
22254,7,26
22975,18,26
23254,7,26
23335,18,26
23615,7,26
23988,7,26
24093,7,26
24340,2,26
24414,7,26
24452,7,26
24453,7,26
24716,7,26
24811,7,26
24812,7,26
24813,7,26
25136,7,26
25171,7,26
25530,7,26
25702,7,26
25888,7,26
25889,7,26
25951,26,26
25955,7,26
26062,7,26
26140,7,26
26219,25,26
26250,11,26
26306,7,26
26511,7,26
26607,7,26
26988,2,26
27302,11,26
27685,7,26
28024,7,26
28045,7,26
28405,7,26
28668,7,26
28682,20,26
28740,7,26
28764,11,26
29027,7,26
29097,7,26
29098,7,26
29102,7,26
29757,7,26
29773,11,26
29807,11,26
29808,11,26
29829,7,26
29830,7,26
30132,7,26
30165,11,26
30175,11,26
30182,7,26
30194,7,26
30474,7,26
30492,7,26
30493,7,26
30547,7,26
30548,7,26
30549,7,26
30550,7,26
30744,7,26
30893,11,26
30909,7,26
30910,15,26
30911,7,26
31108,11,26
31272,7,26
32000,7,26
32394,7,26
33014,7,26
33060,11,26
33094,11,26
33113,12,26
33405,9,26
34453,7,26
34476,11,26
34534,7,26
34543,4,26
34544,4,26
34550,7,26
34834,7,26
34856,11,26
34866,1,26
34884,7,26
34900,7,26
35194,15,26
35214,25,26
35244,7,26
35537,11,26
35539,8,26
35554,11,26
35567,9,26
35580,20,26
35608,7,26
35612,7,26
35628,7,26
35632,7,26
35897,25,26
35913,7,26
35924,25,26
35960,7,26
35966,11,26
35981,7,26
36097,2,26
36120,2,26
36253,19,26
36256,25,26
36257,25,26
36290,11,26
36474,2,26
36477,2,26
36613,11,26
36616,25,26
36649,11,26
36945,11,26
36975,25,26
36976,25,26
36981,25,26
37010,11,26
37335,25,26
37341,25,26
37664,11,26
37695,25,26
37701,25,26
38054,25,26
38414,25,26
38449,25,26
38637,7,26
38808,25,26
38846,7,26
38978,2,26
39145,25,26
39206,7,26
39341,2,26
39404,7,26
39505,25,26
39506,25,26
39566,11,26
39623,11,26
39708,2,26
39763,7,26
39764,7,26
39839,11,26
39889,25,26
39902,7,26
40178,11,26
40391,7,26
40918,11,26
41146,12,26
41271,11,26
41343,7,26
41826,11,26
42283,7,26
42284,7,26
42285,7,26
42334,1,26
42335,13,26
42349,6,26
42429,2,26
42577,2,26
42643,7,26
42644,7,26
42645,7,26
42646,7,26
42647,7,26
42648,7,26
42693,11,26
42694,11,26
42709,22,26
42790,7,26
42905,11,26
43007,7,26
43053,11,26
43054,11,26
43055,13,26
43056,7,26
43069,16,26
43150,2,26
43511,7,26
43758,7,26
43768,11,26
43769,7,26
43770,7,26
43771,7,26
43773,7,26
43774,7,26
43871,3,26
44036,7,26
44124,5,26
44136,22,26
44230,6,26
44233,7,26
44341,11,26
44471,11,26
44472,10,26
44496,7,26
44587,11,26
44590,22,26
44591,11,26
44814,11,26
44832,10,26
44855,5,26
44856,7,26
44947,25,26
44948,25,26
44949,25,26
44957,22,26
44959,11,26
45175,7,26
45178,11,26
45191,9,26
45192,11,26
45195,9,26
45204,5,26
45205,5,26
45206,11,26
45207,5,26
45208,5,26
45213,5,26
45214,7,26
45215,7,26
45216,7,26
45307,25,26
45309,25,26
45310,25,26
45316,25,26
45317,9,26
45320,6,26
45536,11,26
45537,11,26
45538,11,26
45539,11,26
45548,11,26
45549,11,26
45551,11,26
45555,9,26
45556,9,26
45562,5,26
45563,7,26
45565,5,26
45566,5,26
45567,5,26
45568,5,26
45569,7,26
45571,7,26
45574,7,26
45666,25,26
45667,25,26
45670,25,26
45678,25,26
45899,11,26
45909,11,26
45910,11,26
45911,11,26
45914,9,26
45917,9,26
45921,5,26
45922,5,26
45924,5,26
45925,5,26
45926,5,26
45927,5,26
45954,2,26
46025,25,26
46026,25,26
46027,25,26
46029,25,26
46030,25,26
46038,25,26
46040,25,26
46261,22,26
46272,11,26
46273,9,26
46274,9,26
46275,9,26
46277,9,26
46278,9,26
46281,5,26
46282,7,26
46283,9,26
46284,5,26
46285,5,26
46286,5,26
46309,2,26
46314,2,26
46389,25,26
46399,25,26
46402,6,26
46636,22,26
46637,9,26
46638,9,26
46643,11,26
46644,5,26
46669,2,26
46670,2,26
46674,2,26
46748,25,26
46762,22,26
46763,11,26
46985,11,26
46994,9,26
46995,9,26
46996,9,26
47003,11,26
47004,5,26
47005,1,26
47030,2,26
47031,2,26
47110,25,26
47121,8,26
47342,9,26
47344,9,26
47349,11,26
47353,22,26
47354,9,26
47357,9,26
47358,9,26
47369,2,26
47470,25,26
47481,25,26
47707,11,26
47716,9,26
47736,7,26
47748,2,26
47749,2,26
47753,2,26
47831,6,26
47832,11,26
47841,25,26
47845,25,26
48059,11,26
48068,9,26
48069,9,26
48070,7,26
48071,22,26
48073,11,26
48074,11,26
48108,2,26
48192,11,26
48205,25,26
48206,25,26
48207,25,26
48429,9,26
48430,9,26
48434,7,26
48435,22,26
48450,7,26
48454,5,26
48467,2,26
48468,2,26
48471,2,26
48472,2,26
48565,25,26
48795,7,26
48814,2,26
48816,5,26
48817,5,26
48818,5,26
48828,2,26
48831,2,26
48832,2,26
48833,2,26
48922,25,26
49172,5,26
49175,2,26
49176,2,26
49177,2,26
49178,2,26
49179,2,26
49200,2,26
49201,2,26
49282,25,26
49441,11,26
49538,2,26
49539,2,26
49793,22,26
50152,22,26
50214,22,26
50218,11,26
50524,11,26
50723,25,26
50764,11,26
51442,7,26
51672,7,26
51857,11,26
51858,11,26
51941,2,26
52034,7,26
52039,3,26
52218,26,26
52219,11,26
52221,7,26
52225,11,26
52375,11,26
52376,11,26
52394,7,26
52401,7,26
52402,7,26
52733,11,26
52736,11,26
52738,11,26
52944,7,26
53120,7,26
53298,11,26
53455,11,26
53458,11,26
53468,6,26
53469,6,26
53470,6,26
53471,7,26
53480,11,26
53482,7,26
53484,7,26
53817,11,26
53818,11,26
53830,7,26
53831,6,26
53832,22,26
53841,7,26
53842,7,26
53843,7,26
53845,7,26
53846,7,26
54138,7,26
54179,11,26
54186,11,26
54209,7,26
54906,11,26
54907,11,26
55208,7,26
55220,7,26
55238,11,26
55270,7,26
55297,7,26
55460,7,26
55655,11,26
55659,11,26
55660,11,26
55958,11,26
55966,11,26
55992,11,26
55993,11,26
56015,11,26
56016,11,26
56317,11,26
56324,11,26
56353,11,26
56354,11,26
56373,11,26
56374,11,26
56713,11,26
56715,11,26
56716,6,26
56733,11,26
56747,11,26
57074,11,26
57075,11,26
57076,11,26
57077,11,26
57078,11,26
57436,11,26
57437,11,26
57438,11,26
57450,7,26
20455,4,26
20463,4,26
20465,13,26
20476,4,26
20825,13,26
20828,2,26
20829,20,26
21189,13,26
21536,1,26
22615,4,26
22894,13,26
23267,15,26
23268,15,26
23333,13,26
23628,15,26
24486,4,26
24845,4,26
24846,4,26
25206,4,26
25558,2,26
26987,15,26
27008,18,26
27347,15,26
27348,2,26
27586,20,26
27664,20,26
27665,20,26
27997,2,26
28420,4,26
28421,4,26
28681,20,26
28726,1,26
28742,1,26
28757,10,26
29041,20,26
29042,20,26
30193,15,26
31650,4,26
32035,12,26
32353,1,26
32753,3,26
32754,3,26
33114,3,26
33734,19,26
34094,19,26
35087,19,26
35219,1,26
35226,8,26
35253,15,26
35271,20,26
35272,7,26
35538,11,26
35581,7,26
35921,25,26
35942,7,26
36164,10,26
36946,11,26
37307,7,26
37358,11,26
37603,11,26
38092,7,26
38256,2,26
38278,2,26
38452,20,26
38998,2,26
39101,11,26
39462,11,26
39513,25,26
39532,25,26
40179,22,26
40255,20,26
40261,12,26
40341,6,26
40411,20,26
40898,13,26
41641,22,26
41994,26,26
41995,26,26
42067,2,26
42282,7,26
42352,22,26
42353,6,26
42428,2,26
42642,4,26
42696,11,26
42711,16,26
43068,21,26
43070,18,26
43071,3,26
43428,16,26
43429,16,26
43430,10,26
43431,11,26
43775,9,26
43870,3,26
44114,9,26
44135,9,26
44229,11,26
44231,6,26
44232,7,26
44592,22,26
44593,22,26
44595,8,26
44596,11,26
44831,11,26
44847,11,26
44950,25,26
44952,20,26
44953,22,26
44954,22,26
44955,22,26
44956,11,26
44958,22,26
45193,9,26
45314,25,26
45315,25,26
45319,11,26
45543,9,26
45544,22,26
45552,11,26
45553,11,26
45570,5,26
45673,25,26
45674,25,26
45677,25,26
45681,6,26
45823,3,26
45915,9,26
46037,25,26
46039,25,26
46262,22,26
46401,25,26
46621,9,26
46622,22,26
46645,5,26
46646,5,26
46760,25,26
46984,11,26
46993,10,26
47122,25,26
47266,2,26
47341,9,26
47482,25,26
47484,22,26
47627,9,26
47717,7,26
47840,22,26
47843,22,26
47844,22,26
48077,7,26
48455,5,26
48456,5,26
48457,5,26
48458,5,26
48459,5,26
48563,25,26
48564,25,26
48813,5,26
48923,25,26
49173,5,26
49174,2,26
52217,26,26
52752,3,26
53108,11,26
53466,9,26
53467,6,26
53826,6,26
53827,11,26
54185,11,26
55271,6,26
55272,6,26
55630,11,26
55632,6,26
57439,11,26
57440,6,26
18684,1,27
18685,2,27
18686,2,27
18687,2,27
18718,3,27
19075,3,27
19076,3,27
19077,3,27
19410,2,27
19411,3,27
19435,3,27
19436,3,27
19760,1,27
19771,2,27
19794,3,27
19795,3,27
20117,4,27
20118,4,27
20119,2,27
20131,2,27
20132,2,27
20153,3,27
20154,3,27
20368,3,27
20475,1,27
20477,5,27
20478,2,27
20479,2,27
20491,2,27
20492,3,27
20728,6,27
20729,3,27
20730,7,27
20834,2,27
20835,2,27
20838,2,27
20852,3,27
20853,3,27
21090,7,27
21091,8,27
21213,9,27
21451,10,27
21573,2,27
21574,2,27
21811,8,27
21812,7,27
21895,5,27
21934,2,27
22172,3,27
22173,11,27
22255,5,27
22294,9,27
22452,12,27
22533,7,27
22653,2,27
22654,9,27
22812,12,27
22893,12,27
22974,2,27
23013,2,27
23014,9,27
23172,12,27
23173,12,27
23253,3,27
23265,13,27
23334,4,27
23373,3,27
23374,14,27
23532,2,27
23533,12,27
23534,12,27
23625,7,27
23694,1,27
23732,14,27
23733,15,27
23734,14,27
23894,12,27
23895,12,27
23896,12,27
23897,3,27
23976,16,27
23984,14,27
24091,14,27
24092,16,27
24256,12,27
24257,3,27
24258,3,27
24259,3,27
24336,15,27
24344,16,27
24415,4,27
24450,14,27
24451,14,27
24467,14,27
24468,4,27
24485,1,27
24619,16,27
24620,16,27
24695,3,27
24696,16,27
24704,15,27
24774,17,27
24775,1,27
24776,15,27
24777,18,27
24809,2,27
24810,3,27
24825,14,27
24826,14,27
24827,14,27
24980,3,27
25055,19,27
25056,16,27
25064,16,27
25065,19,27
25078,19,27
25137,7,27
25138,7,27
25139,15,27
25140,14,27
25169,14,27
25170,14,27
25184,14,27
25185,15,27
25186,15,27
25187,2,27
25340,12,27
25341,3,27
25415,19,27
25416,16,27
25425,19,27
25500,14,27
25527,15,27
25528,14,27
25529,14,27
25544,2,27
25559,1,27
25567,7,27
25701,12,27
25776,16,27
25777,16,27
25785,16,27
25862,14,27
25863,14,27
25886,14,27
25887,14,27
25918,15,27
25919,15,27
25920,2,27
26061,16,27
26137,16,27
26138,16,27
26139,16,27
26144,19,27
26145,19,27
26223,14,27
26224,2,27
26240,14,27
26241,14,27
26242,14,27
26246,14,27
26247,2,27
26269,15,27
26277,5,27
26278,9,27
26279,1,27
26280,2,27
26421,16,27
26422,16,27
26499,19,27
26500,19,27
26501,19,27
26505,19,27
26506,19,27
26507,19,27
26583,2,27
26584,15,27
26585,14,27
26598,14,27
26599,14,27
26600,14,27
26601,14,27
26602,14,27
26606,15,27
26628,1,27
26639,1,27
26640,1,27
26781,16,27
26782,16,27
26861,19,27
26866,19,27
26867,19,27
26868,19,27
26945,3,27
26946,3,27
26948,14,27
26949,14,27
26950,14,27
26956,14,27
26957,14,27
26958,14,27
26962,14,27
26966,14,27
27009,8,27
27010,7,27
27141,16,27
27142,16,27
27221,19,27
27228,19,27
27229,19,27
27305,20,27
27306,14,27
27307,14,27
27308,15,27
27309,14,27
27310,14,27
27316,14,27
27317,14,27
27322,14,27
27324,14,27
27325,14,27
27326,14,27
27368,7,27
27369,7,27
27501,16,27
27502,16,27
27581,19,27
27588,19,27
27589,19,27
27590,19,27
27667,14,27
27668,14,27
27670,14,27
27671,14,27
27676,14,27
27677,14,27
27682,14,27
27684,14,27
27862,16,27
27863,16,27
27941,19,27
27944,21,27
27945,15,27
27946,19,27
27949,19,27
27950,19,27
28031,15,27
28032,3,27
28033,3,27
28035,14,27
28036,14,27
28037,14,27
28042,14,27
28043,14,27
28044,14,27
28223,16,27
28301,19,27
28304,7,27
28310,11,27
28391,14,27
28392,14,27
28393,3,27
28394,14,27
28395,14,27
28396,14,27
28397,14,27
28402,14,27
28403,14,27
28404,14,27
28413,4,27
28414,4,27
28415,4,27
28427,4,27
28583,16,27
28584,16,27
28634,6,27
28660,19,27
28661,19,27
28741,1,27
28743,1,27
28744,1,27
28745,15,27
28753,14,27
28763,14,27
28768,14,27
28769,14,27
28770,14,27
28771,14,27
28772,4,27
28782,4,27
28783,4,27
28786,4,27
28787,4,27
28944,16,27
28945,16,27
28994,22,27
29020,19,27
29099,9,27
29100,1,27
29101,1,27
29105,15,27
29106,9,27
29107,15,27
29121,15,27
29122,14,27
29123,14,27
29124,14,27
29127,4,27
29128,14,27
29129,4,27
29130,14,27
29131,4,27
29132,4,27
29133,4,27
29140,4,27
29141,4,27
29142,4,27
29305,16,27
29306,16,27
29354,22,27
29380,19,27
29453,1,27
29455,9,27
29456,9,27
29457,1,27
29458,15,27
29459,15,27
29460,15,27
29461,1,27
29462,1,27
29463,1,27
29464,15,27
29465,15,27
29466,1,27
29467,15,27
29468,15,27
29471,15,27
29472,15,27
29478,15,27
29479,15,27
29480,15,27
29481,15,27
29482,14,27
29483,14,27
29484,14,27
29486,4,27
29487,14,27
29488,2,27
29489,14,27
29490,7,27
29491,4,27
29492,4,27
29493,4,27
29497,4,27
29498,4,27
29499,4,27
29500,4,27
29501,4,27
29502,4,27
29666,16,27
29713,22,27
29714,22,27
29740,19,27
29809,11,27
29810,11,27
29813,10,27
29814,1,27
29815,1,27
29816,1,27
29821,7,27
29822,7,27
29826,15,27
29831,15,27
29832,15,27
29835,15,27
29838,15,27
29839,15,27
29840,15,27
29841,2,27
29844,4,27
29845,4,27
29846,14,27
29848,4,27
29856,4,27
29857,4,27
29858,4,27
29859,4,27
29860,4,27
30025,16,27
30026,16,27
30073,22,27
30099,19,27
30100,19,27
30166,15,27
30167,10,27
30168,10,27
30169,10,27
30170,10,27
30171,10,27
30172,10,27
30173,1,27
30174,1,27
30176,1,27
30181,1,27
30192,7,27
30195,15,27
30199,15,27
30200,2,27
30207,14,27
30208,4,27
30209,4,27
30210,4,27
30211,4,27
30216,4,27
30217,4,27
30218,4,27
30384,16,27
30385,16,27
30433,22,27
30459,19,27
30460,19,27
30523,15,27
30524,11,27
30525,11,27
30526,11,27
30527,1,27
30528,10,27
30529,1,27
30531,1,27
30533,1,27
30535,1,27
30540,1,27
30541,11,27
30542,1,27
30543,1,27
30544,1,27
30553,15,27
30554,15,27
30555,15,27
30558,15,27
30559,15,27
30566,4,27
30568,4,27
30569,4,27
30570,4,27
30571,4,27
30572,4,27
30575,2,27
30576,4,27
30742,3,27
30743,16,27
30820,19,27
30836,19,27
30886,23,27
30895,1,27
30897,1,27
30900,1,27
30901,10,27
30902,1,27
30903,24,27
30904,15,27
30912,5,27
30913,15,27
30914,15,27
30915,15,27
30916,15,27
30917,15,27
30918,16,27
30925,14,27
30926,2,27
30932,4,27
30933,4,27
30935,4,27
31060,16,27
31061,16,27
31096,16,27
31099,19,27
31100,19,27
31101,16,27
31102,9,27
31151,22,27
31180,19,27
31181,19,27
31241,15,27
31246,24,27
31247,1,27
31248,15,27
31249,1,27
31251,11,27
31252,11,27
31253,24,27
31254,11,27
31255,11,27
31256,24,27
31257,24,27
31259,1,27
31260,10,27
31261,11,27
31262,11,27
31263,7,27
31264,10,27
31266,7,27
31267,4,27
31268,1,27
31269,1,27
31270,7,27
31271,1,27
31273,15,27
31274,15,27
31275,15,27
31276,2,27
31283,4,27
31284,4,27
31285,4,27
31292,4,27
31293,4,27
31420,16,27
31421,16,27
31456,16,27
31457,16,27
31458,16,27
31459,16,27
31460,19,27
31461,16,27
31510,22,27
31541,19,27
31542,19,27
31600,15,27
31601,15,27
31602,24,27
31605,24,27
31606,1,27
31607,24,27
31608,1,27
31609,1,27
31611,8,27
31612,24,27
31613,7,27
31614,11,27
31617,24,27
31619,1,27
31620,1,27
31621,11,27
31622,24,27
31623,24,27
31624,1,27
31625,1,27
31626,15,27
31627,1,27
31628,1,27
31629,7,27
31630,1,27
31631,1,27
31633,15,27
31634,15,27
31635,15,27
31636,2,27
31637,2,27
31638,15,27
31640,15,27
31641,1,27
31643,2,27
31647,4,27
31648,4,27
31651,4,27
31652,4,27
31653,4,27
31769,19,27
31812,22,27
31814,9,27
31815,16,27
31816,16,27
31869,22,27
31870,22,27
31901,19,27
31902,19,27
31959,15,27
31960,15,27
31961,11,27
31964,10,27
31965,7,27
31966,7,27
31969,1,27
31970,11,27
31971,11,27
31977,24,27
31980,24,27
31981,8,27
31982,7,27
31983,11,27
31984,1,27
31985,1,27
31986,1,27
31987,1,27
31988,1,27
31989,1,27
31990,1,27
31991,1,27
31992,15,27
31993,2,27
31995,2,27
31996,7,27
31997,2,27
31998,2,27
31999,13,27
32007,4,27
32008,4,27
32010,4,27
32129,19,27
32130,19,27
32140,3,27
32170,9,27
32171,9,27
32172,22,27
32173,9,27
32174,9,27
32229,22,27
32230,22,27
32262,19,27
32263,19,27
32319,15,27
32320,10,27
32324,11,27
32325,7,27
32330,8,27
32337,24,27
32338,8,27
32340,7,27
32341,1,27
32342,1,27
32343,1,27
32344,1,27
32348,1,27
32349,1,27
32350,1,27
32351,1,27
32352,1,27
32355,15,27
32356,7,27
32489,8,27
32500,16,27
32501,16,27
32530,9,27
32531,22,27
32587,25,27
32590,22,27
32678,7,27
32679,11,27
32680,11,27
32683,23,27
32684,23,27
32685,11,27
32688,1,27
32689,11,27
32690,23,27
32698,24,27
32699,24,27
32700,1,27
32701,1,27
32702,24,27
32703,1,27
32704,1,27
32705,1,27
32708,1,27
32709,1,27
32710,2,27
32861,16,27
32862,19,27
32890,3,27
32891,2,27
32950,22,27
33038,24,27
33039,11,27
33042,7,27
33043,11,27
33044,26,27
33045,26,27
33049,11,27
33050,8,27
33051,24,27
33052,8,27
33058,24,27
33059,15,27
33061,1,27
33062,24,27
33063,1,27
33065,1,27
33066,1,27
33068,1,27
33069,1,27
33222,19,27
33223,19,27
33249,22,27
33250,20,27
33310,22,27
33396,24,27
33397,19,27
33398,15,27
33400,24,27
33401,24,27
33402,24,27
33403,24,27
33404,11,27
33406,1,27
33407,11,27
33409,1,27
33410,1,27
33412,8,27
33413,10,27
33418,24,27
33419,1,27
33426,13,27
33428,1,27
33429,1,27
33583,19,27
33609,2,27
33610,22,27
33670,22,27
33759,1,27
33760,24,27
33761,10,27
33762,10,27
33764,24,27
33766,7,27
33767,11,27
33768,1,27
33769,7,27
33774,23,27
33778,24,27
33786,1,27
33943,19,27
33968,9,27
33969,15,27
34011,22,27
34012,22,27
